"video_key","cell_id","curv_moment_speed","curv_tracked_speed","neigh_min_dist","population_type","uni_id"
157,175,163.716441110498,67.5442651912358,6.98007539913448,"Colonisation","9:3"
157,219,86.6278901159785,73.0382339551867,2.85797462289488,"Colonisation","9:3"
157,238,112.814671308434,61.7448627892768,12.0096846400562,"Colonisation","9:3"
157,239,105.924942350687,78.5877022154142,13.1618759242073,"Colonisation","9:3"
157,4,157.228507220424,102.836304694015,53.4095268086572,"Colonisation","9:3"
157,41,70.7795190230467,46.442938891456,81.3982455946157,"Colonisation","9:3"
157,8,116.103616500443,52.3640455662727,41.7210713342524,"Colonisation","9:3"
157,9,40.3810092431277,491.572085551302,170.613790463729,"Colonisation","9:3"
158,0,248.41957292448,78.732034964301,5.36506659564112,"Colonisation","9:3"
158,1,390.866201575176,64.0087296538383,15.2384006538256,"Colonisation","9:3"
158,100,276.582301055557,150.548856503469,18.5835702201509,"Colonisation","9:3"
158,12,151.033224658289,163.566485606498,8.08724256249355,"Colonisation","9:3"
158,13,197.495497660886,84.6145517629596,12.0334384911998,"Colonisation","9:3"
158,137,280.920146616495,160.981884716944,8.51096090253478,"Colonisation","9:3"
158,138,165.867380689654,96.9979480021174,29.7196018559034,"Colonisation","9:3"
158,14,160.925313711749,53.8659971419122,61.4557680151508,"Colonisation","9:3"
158,16,413.485725922464,123.689711017648,40.8014299428441,"Colonisation","9:3"
158,17,86.3720605816878,59.7168396856578,41.3292897165942,"Colonisation","9:3"
158,18,164.426663919445,73.7870138280402,72.3106025583333,"Colonisation","9:3"
158,237,40.8338567210112,216.490401300333,73.1989408865682,"Colonisation","9:3"
158,26,69.9788785006853,32.2287360026724,42.6793580020689,"Colonisation","9:3"
158,275,296.573533294318,136.195379539129,52.2387604127548,"Colonisation","9:3"
158,353,74.9700328430819,34.0766185849909,13.9890807563718,"Colonisation","9:3"
158,355,176.893327197899,67.2106289010169,38.0308218856471,"Colonisation","9:3"
158,7,103.952483719912,67.2401868293135,13.2046634744449,"Colonisation","9:3"
158,88,34.1991210777496,669.922165783507,255.735515770659,"Colonisation","9:3"
162,1,450.089567224637,48.0272730757764,69.9593301588344,"Colonisation","9:6"
162,10,153.456940420686,80.0069427958617,343.869667757444,"Colonisation","9:6"
162,11,97.5013604585051,55.3151669875116,3.87606666320326,"Colonisation","9:6"
162,12,134.30846347437,56.5092339935992,102.401566749975,"Colonisation","9:6"
162,15,75.612497955539,80.6776558974587,3.67248700596714,"Colonisation","9:6"
162,197,94.6735087975522,60.3159978541378,10.9826131637652,"Colonisation","9:6"
162,238,83.8538363554156,87.1483407917988,2.84568796323108,"Colonisation","9:6"
162,240,120.699732997511,73.0909743919577,25.7641045730905,"Colonisation","9:6"
162,241,136.480745546465,38.4420212978726,10.452038658359,"Colonisation","9:6"
162,242,118.68336783526,69.3719346864757,10.5099087356241,"Colonisation","9:6"
162,243,79.5726054524615,54.8839386390258,4.31004847480146,"Colonisation","9:6"
162,5,41.6534812589519,67.1011079842205,69.7366899327944,"Colonisation","9:6"
162,57,107.764395849012,70.2593181967394,2.67065414534206,"Colonisation","9:6"
